# x bins
0.004 0.01 0.02 0.03 0.04 0.06 0.1 0.14 0.18 0.4 
# y bins
0.3 0.5 0.7 0.15 0.2 0.1 
# z bins
0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.85 
# data x y z q2 M Mt
0.0087	0.443	0.223	1.149	1.8171	0.990746
0.0088	0.435	0.274	1.138	1.2272	0.800608
0.0088	0.435	0.324	1.138	0.9095	0.659224
0.0088	0.435	0.374	1.138	0.6308	0.545518
0.0088	0.435	0.424	1.138	0.4661	0.451057
0.0088	0.432	0.474	1.132	0.3585	0.371389
0.009	0.412	0.524	1.105	0.2656	0.304065
0.0093	0.389	0.574	1.075	0.2181	0.248257
0.0095	0.369	0.625	1.048	0.1858	0.218424
0.0098	0.351	0.674	1.023	0.1078	0.182686
0.0074	0.598	0.223	1.318	1.7546	0.965822
0.0074	0.598	0.274	1.318	1.2043	0.78421
0.0074	0.597	0.324	1.316	0.8571	0.648666
0.0076	0.566	0.374	1.282	0.6153	0.538546
0.0079	0.533	0.424	1.244	0.4722	0.446412
0.0184	0.193	0.424	1.084	0.4857	0.408507
0.0188	0.188	0.474	1.065	0.4052	0.337989
0.0188	0.188	0.524	1.065	0.2922	0.27766
0.0188	0.188	0.574	1.065	0.2184	0.227925
0.0188	0.188	0.624	1.065	0.173	0.205127
0.0188	0.188	0.674	1.065	0.1477	0.172945
0.0188	0.188	0.724	1.065	0.1277	0.14788
0.0188	0.188	0.795	1.065	0.0851	0.120746
0.0154	0.275	0.324	1.275	0.9321	0.60353
0.016	0.259	0.374	1.237	0.6857	0.49009
0.0162	0.254	0.424	1.222	0.5011	0.404467
0.0162	0.254	0.474	1.222	0.3772	0.332165
0.0162	0.254	0.524	1.222	0.2891	0.271416
0.0162	0.254	0.574	1.222	0.217	0.221598
0.0162	0.254	0.624	1.222	0.1815	0.199378
0.0162	0.254	0.674	1.222	0.1413	0.167092
0.0162	0.254	0.724	1.222	0.117	0.141719
0.0163	0.25	0.795	1.213	0.0782	0.113476
0.0139	0.431	0.223	1.797	1.8379	0.870507
0.014	0.386	0.274	1.612	1.2855	0.709014
0.014	0.383	0.324	1.6	0.8958	0.586486
0.014	0.383	0.374	1.6	0.6473	0.483602
0.014	0.383	0.424	1.6	0.476	0.39671
0.014	0.381	0.474	1.59	0.3475	0.323991
0.014	0.369	0.524	1.538	0.2679	0.263315
0.0141	0.355	0.574	1.481	0.2034	0.214074
0.0141	0.342	0.624	1.431	0.162	0.191295
0.0142	0.33	0.674	1.387	0.1304	0.159184
0.0144	0.32	0.724	1.353	0.0985	0.133944
0.0151	0.307	0.795	1.301	0.0752	0.106868
0.0139	0.586	0.223	2.432	1.7706	0.807672
0.0139	0.586	0.274	2.432	1.2036	0.665447
0.0139	0.585	0.324	2.426	0.838	0.552351
0.0139	0.56	0.374	2.311	0.6045	0.455422
0.0139	0.532	0.424	2.179	0.4286	0.372375
0.0263	0.143	0.574	1.138	0.2435	0.221005
0.0268	0.139	0.624	1.117	0.2026	0.200795
0.0271	0.136	0.674	1.106	0.1591	0.170379
0.0271	0.136	0.724	1.104	0.1297	0.146869
0.0271	0.136	0.794	1.104	0.0836	0.121126
0.0244	0.192	0.424	1.427	0.5368	0.389454
0.0244	0.182	0.474	1.334	0.3936	0.321328
0.0246	0.175	0.524	1.285	0.2999	0.262897
0.0246	0.174	0.574	1.278	0.2384	0.215901
0.0246	0.174	0.624	1.278	0.1885	0.195405
0.0246	0.174	0.674	1.278	0.154	0.164817
0.0246	0.174	0.724	1.278	0.118	0.140822
0.0246	0.174	0.795	1.278	0.0804	0.113922
0.0244	0.273	0.324	2	0.9427	0.553986
0.0244	0.253	0.374	1.841	0.6849	0.459054
0.0244	0.243	0.424	1.765	0.5121	0.37736
0.0244	0.243	0.474	1.763	0.3753	0.30862
0.0244	0.243	0.524	1.763	0.2931	0.251419
0.0244	0.243	0.574	1.763	0.2175	0.205319
0.0244	0.243	0.624	1.763	0.1747	0.1844
0.0244	0.243	0.674	1.763	0.141	0.154336
0.0244	0.243	0.724	1.763	0.1113	0.130405
0.0244	0.241	0.795	1.743	0.0778	0.102619
0.0244	0.431	0.223	3.146	1.8715	0.785566
0.0244	0.385	0.274	2.797	1.2882	0.653873
0.0244	0.381	0.324	2.764	0.8977	0.544116
0.0244	0.381	0.374	2.764	0.6478	0.447726
0.0244	0.381	0.424	2.764	0.4644	0.365463
0.0244	0.379	0.474	2.748	0.3396	0.297278
0.0244	0.367	0.524	2.655	0.2583	0.241809
0.0244	0.353	0.574	2.552	0.1992	0.197462
0.0244	0.341	0.624	2.458	0.153	0.166155
0.0244	0.329	0.674	2.37	0.1094	0.138003
0.0244	0.319	0.724	2.287	0.0911	0.115388
0.0244	0.307	0.795	2.102	0.0671	0.0883821
0.0244	0.586	0.223	4.255	1.8279	0.807239
0.0244	0.586	0.274	4.255	1.2319	0.667697
0.0244	0.585	0.324	4.243	0.8629	0.55102
0.0244	0.56	0.374	4.043	0.6142	0.449792
0.0244	0.532	0.424	3.812	0.4528	0.364188
0.0345	0.142	0.574	1.49	0.2195	0.216787
0.0345	0.137	0.624	1.42	0.1946	0.196933
0.0345	0.131	0.674	1.361	0.1608	0.167361
0.0346	0.127	0.724	1.312	0.1231	0.144146
0.0347	0.124	0.795	1.286	0.0914	0.118038
0.0345	0.192	0.424	2.023	0.5321	0.375732
0.0345	0.182	0.474	1.892	0.3928	0.308833
0.0345	0.174	0.524	1.799	0.3165	0.252882
0.0345	0.173	0.574	1.777	0.233	0.208042
0.0345	0.173	0.624	1.777	0.1918	0.187135
0.0345	0.173	0.674	1.777	0.1436	0.157658
0.0345	0.173	0.724	1.777	0.1117	0.134185
0.0345	0.173	0.795	1.777	0.0839	0.106363
0.0345	0.273	0.324	2.836	0.9307	0.541756
0.0345	0.253	0.374	2.611	0.6958	0.449052
0.0345	0.243	0.424	2.503	0.511	0.36879
0.0345	0.243	0.474	2.5	0.3746	0.301633
0.0345	0.243	0.524	2.5	0.276	0.246638
0.0345	0.243	0.574	2.5	0.2108	0.202687
0.0345	0.243	0.624	2.5	0.1692	0.173179
0.0345	0.243	0.674	2.5	0.1261	0.145127
0.0345	0.243	0.724	2.5	0.1009	0.122482
0.0345	0.241	0.794	2.471	0.0742	0.0942687
0.0345	0.431	0.223	4.46	1.912	0.795289
0.0345	0.385	0.274	3.966	1.3029	0.663943
0.0345	0.381	0.324	3.918	0.9028	0.551514
0.0345	0.381	0.374	3.918	0.6594	0.452219
0.0345	0.381	0.424	3.918	0.4744	0.367793
0.0345	0.379	0.474	3.896	0.3448	0.298307
0.0345	0.367	0.524	3.764	0.2533	0.242305
0.0345	0.353	0.574	3.619	0.1913	0.197787
0.0345	0.34	0.624	3.485	0.1358	0.162591
0.0345	0.329	0.674	3.361	0.1058	0.134737
0.0345	0.319	0.724	3.244	0.0767	0.112101
0.0345	0.307	0.794	2.981	0.0503	0.0840341
0.0345	0.586	0.223	6.033	1.8058	0.819065
0.0345	0.586	0.274	6.033	1.2386	0.678987
0.0345	0.585	0.324	6.015	0.8838	0.558954
0.0345	0.56	0.374	5.731	0.6149	0.454105
0.0345	0.532	0.424	5.402	0.4157	0.365983
0.0487	0.142	0.574	2.099	0.2377	0.216438
0.0487	0.137	0.624	1.999	0.1933	0.193347
0.0487	0.131	0.674	1.916	0.1594	0.164208
0.0487	0.127	0.724	1.843	0.1201	0.141319
0.0487	0.123	0.795	1.788	0.0889	0.113269
0.0487	0.192	0.424	2.852	0.5163	0.375967
0.0487	0.182	0.474	2.666	0.3942	0.309507
0.0487	0.174	0.524	2.535	0.3006	0.254395
0.0487	0.173	0.574	2.505	0.226	0.21041
0.0487	0.173	0.624	2.504	0.1751	0.179896
0.0487	0.173	0.674	2.504	0.1407	0.151815
0.0487	0.173	0.724	2.504	0.1091	0.129085
0.0487	0.173	0.795	2.504	0.0759	0.100104
0.0487	0.273	0.324	3.996	0.9955	0.553236
0.0487	0.252	0.374	3.678	0.7087	0.457372
0.0487	0.243	0.424	3.525	0.512	0.374596
0.0487	0.243	0.474	3.522	0.3812	0.305854
0.0487	0.243	0.524	3.522	0.2805	0.250151
0.0487	0.243	0.574	3.522	0.2123	0.205785
0.0487	0.243	0.624	3.522	0.1587	0.170683
0.0487	0.243	0.674	3.522	0.1227	0.14283
0.0487	0.243	0.724	3.522	0.0974	0.120074
0.0487	0.241	0.794	3.481	0.0652	0.0905206
0.0486	0.431	0.223	6.281	1.9406	0.807271
0.0486	0.385	0.274	5.585	1.3416	0.675536
0.0486	0.381	0.324	5.517	0.9284	0.560427
0.0486	0.381	0.374	5.517	0.6525	0.45818
0.0486	0.381	0.424	5.517	0.488	0.371441
0.0486	0.379	0.474	5.485	0.3402	0.300391
0.0486	0.367	0.524	5.301	0.259	0.243396
0.0486	0.353	0.574	5.097	0.1938	0.198278
0.0486	0.34	0.624	4.908	0.139	0.162679
0.0486	0.329	0.674	4.734	0.1077	0.134421
0.0487	0.319	0.724	4.569	0.0892	0.11128
0.0487	0.307	0.794	4.202	0.0644	0.0820038
0.0486	0.586	0.223	8.496	1.842	0.823789
0.0486	0.586	0.274	8.496	1.2621	0.6849
0.0486	0.585	0.324	8.471	0.8872	0.563225
0.0486	0.56	0.374	8.072	0.625	0.456155
0.0486	0.532	0.424	7.608	0.4618	0.366527
0.0766	0.142	0.574	3.301	0.2258	0.223293
0.0766	0.137	0.624	3.146	0.1773	0.189579
0.0766	0.131	0.674	3.015	0.15	0.16074
0.0766	0.127	0.724	2.901	0.1155	0.137508
0.0766	0.123	0.795	2.813	0.0796	0.106667
0.0765	0.192	0.424	4.482	0.5168	0.38778
0.0765	0.182	0.474	4.19	0.379	0.317635
0.0765	0.174	0.524	3.984	0.2894	0.26063
0.0765	0.173	0.574	3.936	0.2221	0.215297
0.0765	0.173	0.624	3.935	0.1719	0.179299
0.0765	0.173	0.674	3.935	0.1366	0.150649
0.0765	0.173	0.724	3.935	0.098	0.127047
0.0765	0.173	0.794	3.935	0.0727	0.0956814
0.0765	0.273	0.324	6.282	0.9605	0.568325
0.0765	0.252	0.374	5.78	0.6789	0.467663
0.0765	0.243	0.424	5.539	0.4993	0.381329
0.0765	0.243	0.474	5.533	0.3706	0.310076
0.0765	0.243	0.524	5.533	0.2718	0.252715
0.0765	0.243	0.574	5.533	0.2068	0.20724
0.0765	0.243	0.624	5.533	0.1559	0.171289
0.0765	0.243	0.674	5.533	0.1234	0.142583
0.0765	0.243	0.724	5.533	0.0925	0.118799
0.0765	0.24	0.795	5.47	0.0599	0.0872212
0.0764	0.431	0.223	9.871	2.0081	0.811924
0.0765	0.384	0.274	8.772	1.362	0.680924
0.0765	0.38	0.324	8.666	0.9634	0.564047
0.0765	0.38	0.374	8.666	0.6785	0.4597
0.0765	0.38	0.424	8.666	0.4643	0.371478
0.0765	0.379	0.474	8.617	0.3533	0.299699
0.0765	0.367	0.524	8.328	0.2663	0.242347
0.0765	0.353	0.574	8.008	0.1917	0.197089
0.0765	0.34	0.624	7.714	0.1477	0.16137
0.0765	0.329	0.674	7.441	0.1153	0.132863
0.0765	0.319	0.724	7.18	0.0842	0.109199
0.0764	0.307	0.795	6.597	0.0456	0.0788128
0.0765	0.586	0.223	13.359	1.9174	0.818167
0.0765	0.586	0.273	13.359	1.3475	0.681944
0.0765	0.585	0.324	13.322	0.9658	0.560074
0.0765	0.56	0.374	12.69	0.6609	0.452262
0.0765	0.532	0.424	11.965	0.5056	0.362426
0.1176	0.142	0.574	5.071	0.2118	0.224745
0.1176	0.137	0.624	4.832	0.1672	0.187971
0.1176	0.131	0.674	4.631	0.1383	0.158218
0.1176	0.127	0.724	4.454	0.1017	0.133883
0.1176	0.123	0.795	4.32	0.0774	0.10079
0.1176	0.192	0.424	6.89	0.5091	0.389776
0.1176	0.182	0.474	6.44	0.3632	0.31814
0.1176	0.174	0.524	6.122	0.2862	0.260138
0.1176	0.173	0.574	6.048	0.2148	0.214128
0.1176	0.173	0.624	6.047	0.1602	0.177503
0.1176	0.173	0.674	6.047	0.1208	0.148144
0.1176	0.173	0.724	6.047	0.0987	0.123661
0.1176	0.173	0.794	6.047	0.0626	0.0907889
0.1176	0.273	0.324	9.652	0.9992	0.56883
0.1176	0.252	0.374	8.881	0.7132	0.466308
